_id,id,cycle,setting1,setting2,setting3,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,cycle_norm,RUL
605b1d2760f42e6ba7b365a7,64,151,0.5287356322,0.0833333333,0,0,0.4728915663,0.5395683453,0.4994935854,0,1,0.5587761675,0.4393939394,0.1525172754,0,0.4761904762,0.5053304904,0.3823529412,0.2035813809,0.4355521354,0,0.4166666667,0,0,0.511627907,0.5407346037,0.4155124654,45
605b1d2860f42e6ba7b365a8,64,152,0.6724137931,0.5833333333,0,0,0.4457831325,0.3690865489,0.4186360567,0,1,0.4637681159,0.5,0.180023333,0,0.5238095238,0.5479744136,0.4558823529,0.1711734957,0.4540207772,0,0.5833333333,0,0,0.4651162791,0.4968240817,0.4182825485,44
605b1d2860f42e6ba7b365a9,64,153,0.4885057471,0.3333333333,0,0,0.5030120482,0.5356442119,0.498818366,0,1,0.4927536232,0.303030303,0.1768823477,0,0.3928571429,0.3496801706,0.4264705882,0.194653731,0.5113505194,0,0.4166666667,0,0,0.4728682171,0.3956089478,0.4210526316,43
605b1d2860f42e6ba7b365aa,64,154,0.6896551724,0.5,0,0,0.6626506024,0.4068018313,0.4709655638,0,1,0.4444444444,0.3787878788,0.1488378354,0,0.4821428571,0.5138592751,0.4558823529,0.166890288,0.4424778761,0,0.4166666667,0,0,0.4108527132,0.4382767191,0.4238227147,42
605b1d2860f42e6ba7b365ab,64,155,0.4712643678,0.4166666667,0,0,0.5662650602,0.4883366034,0.6114112086,0,1,0.5990338164,0.3484848485,0.1490621915,0,0.4226190476,0.5010660981,0.4264705882,0.173960161,0.4186225471,0,0.4166666667,0,0,0.4573643411,0.5209886772,0.4265927978,41
605b1d2860f42e6ba7b365ac,64,156,0.2126436782,0.5,0,0,0.5240963855,0.2805755396,0.6223835246,0,1,0.5732689211,0.3333333333,0.1724400969,0,0.4285714286,0.4264392324,0.3529411765,0.1783981835,0.582531743,0,0.4166666667,0,0,0.488372093,0.4555371444,0.4293628809,40
605b1d2860f42e6ba7b365ad,64,157,0.4540229885,0.4166666667,0,0,0.4608433735,0.4231523872,0.5946995273,0,1,0.421900161,0.4242424242,0.1814592121,0,0.5714285714,0.3710021322,0.3823529412,0.1638455981,0.5328972682,0,0.5,0,0,0.3410852713,0.3869096935,0.432132964,39
605b1d2860f42e6ba7b365ae,64,158,0.5747126437,0.25,0,0,0.4186746988,0.643557881,0.6154625253,0,1,0.4734299517,0.3636363636,0.1729336803,0,0.5,0.3987206823,0.4264705882,0.1486221488,0.4948056945,0,0.5,0,0,0.4651162791,0.3940900304,0.4349030471,38
605b1d2860f42e6ba7b365af,64,159,0.4540229885,0.4166666667,0,0,0.5210843373,0.6378896882,0.4956110736,0,1,0.4669887279,0.3636363636,0.1595171857,0,0.6428571429,0.473347548,0.4264705882,0.1564144907,0.6975759908,0,0.5,0,0,0.3953488372,0.5220933444,0.4376731302,37
605b1d2860f42e6ba7b365b0,64,160,0.5689655172,0.25,0,0,0.6686746988,0.512971441,0.6061782579,0,1,0.4476650564,0.3484848485,0.1702862784,0,0.5892857143,0.5991471215,0.4558823529,0.1858292909,0.5509811466,0,0.5833333333,0,0,0.3333333333,0.570698702,0.4404432133,36
605b1d2860f42e6ba7b365b1,64,161,0.6149425287,0.5833333333,0,0,0.4427710843,0.6008284282,0.5129979743,0,1,0.3913043478,0.4848484848,0.1444404559,0,0.505952381,0.4008528785,0.4411764706,0.186396945,0.5228934205,0,0.5,0,0,0.4573643411,0.4915769125,0.4432132964,35
605b1d2860f42e6ba7b365b2,64,162,0.5344827586,0.75,0,0,0.5602409639,0.4436450839,0.5432140446,0,1,0.2657004831,0.4242424242,0.1449340393,0,0.4642857143,0.3496801706,0.4705882353,0.1717927547,0.4986533282,0,0.5,0,0,0.3488372093,0.4124551229,0.4459833795,34
605b1d2860f42e6ba7b365b3,64,163,0.5057471264,0.8333333333,0,0,0.5873493976,0.3993895792,0.6033085753,0,1,0.4492753623,0.4090909091,0.1743246881,0,0.4761904762,0.3432835821,0.3676470588,0.1979564455,0.600230858,0,0.5,0,0,0.3023255814,0.547362607,0.4487534626,33
605b1d2860f42e6ba7b365b4,64,164,0.5,0.5833333333,0,0,0.515060241,0.573795509,0.6387575962,0,1,0.4202898551,0.3939393939,0.1634209818,0,0.494047619,0.3368869936,0.4411764706,0.1799979358,0.6175452097,0,0.4166666667,0,0,0.3410852713,0.2803093068,0.4515235457,32
605b1d2860f42e6ba7b365b5,64,165,0.367816092,0.75,0,0,0.6897590361,0.3924133421,0.58541526,0,1,0.4750402576,0.4696969697,0.1472224715,0,0.5357142857,0.4712153518,0.5441176471,0.2136959439,0.7525971528,0,0.5,0,0,0.3333333333,0.3356807512,0.4542936288,31
605b1d2860f42e6ba7b365b6,64,166,0.183908046,0.25,0,0,0.6144578313,0.5890560279,0.6677920324,0,1,0.4492753623,0.4545454545,0.1301265368,0,0.630952381,0.4093816631,0.4117647059,0.1790174425,0.4644093882,0,0.5,0,0,0.4728682171,0.4085887876,0.4570637119,30
605b1d2860f42e6ba7b365b7,64,167,0.5747126437,0.1666666667,0,0,0.6445783133,0.6374536734,0.5530047265,0,1,0.3574879227,0.4242424242,0.1421520237,0,0.5357142857,0.3518123667,0.4264705882,0.1886159562,0.5236629473,0,0.5833333333,0,0,0.3875968992,0.4044462856,0.459833795,29
605b1d2860f42e6ba7b365b8,64,168,0.5689655172,0.8333333333,0,0,0.5421686747,0.586439939,0.5889601621,0,1,0.3542673108,0.4848484848,0.1548954501,0,0.5238095238,0.4861407249,0.3676470588,0.1706058417,0.5448249327,0,0.5,0,0,0.3643410853,0.3766915217,0.4626038781,28
605b1d2860f42e6ba7b365b9,65,1,0.3448275862,0.1666666667,0,0,0.2740963855,0.2465663833,0.213369345,0,1,0.7922705314,0.0757575758,0.2132280355,0,0.1130952381,0.8336886994,0.1470588235,0.2647848075,0.3439784533,0,0.25,0,0,0.7674418605,0.6436067385,0,198
605b1d2860f42e6ba7b365ba,65,2,0.3218390805,0.3333333333,0,0,0.156626506,0.1408327883,0.3018230925,0,1,0.7971014493,0.1212121212,0.1919142062,0,0.1904761905,0.710021322,0.2205882353,0.2310867995,0.2581762216,0,0.3333333333,0,0,0.7209302326,0.6770229218,0.0027700831,197
605b1d2860f42e6ba7b365bb,65,3,0.5804597701,0.6666666667,0,0,0.4427710843,0.2991061696,0.2039162728,0,1,0.8293075684,0.1515151515,0.2071255497,0,0.3095238095,0.8144989339,0.2205882353,0.2736608525,0.3889957676,0,0.1666666667,0,0,0.7519379845,0.8035073184,0.0055401662,196
605b1d2860f42e6ba7b365bc,65,4,0.3850574713,0.4166666667,0,0,0.2409638554,0.4192282538,0.2410533423,0,1,0.6972624799,0.1212121212,0.2083819438,0,0.255952381,0.829424307,0.1911764706,0.2450201259,0.3612928049,0,0.3333333333,0,0,0.6511627907,0.8650925159,0.0083102493,195
605b1d2860f42e6ba7b365bd,65,5,0.5344827586,0.9166666667,0,0,0.1295180723,0.0468715936,0.1929439568,0,1,0.7713365539,0.1666666667,0.2236381585,0,0.0773809524,0.7995735608,0.0882352941,0.2415625968,0.2566371681,0,0.3333333333,0,0,0.6434108527,0.7565589616,0.0110803324,194
605b1d2860f42e6ba7b365be,65,6,0.6436781609,0.9166666667,0,0,0.3162650602,0.2999781993,0.1843349088,0,1,0.8647342995,0.1363636364,0.1868437584,0,0.2023809524,0.78891258,0.2058823529,0.2165342141,0.3616775683,0,0.3333333333,0,0,0.7519379845,0.7421982878,0.0138504155,193
605b1d2860f42e6ba7b365bf,65,7,0.5804597701,0.1666666667,0,0,0.2530120482,0.2572487465,0.2015530047,0,1,0.7777777778,0.1363636364,0.2051960872,0,0.2678571429,0.933901919,0.1764705882,0.2128702652,0.224317045,0,0.3333333333,0,0,0.6821705426,0.6826843413,0.0166204986,192
605b1d2860f42e6ba7b365c0,65,8,0.5,0.1666666667,0,0,0.1626506024,0.2576847613,0.2734638758,0,1,0.7359098229,0.1666666667,0.2528044512,0,0.1488095238,0.7334754797,0.0735294118,0.2595727113,0.1539053482,0,0.25,0,0,0.8372093023,0.8210439105,0.0193905817,191
605b1d2860f42e6ba7b365c1,65,9,0.4367816092,0.25,0,0,0.2951807229,0.2358840201,0.2584402431,0,1,0.6199677939,0.2272727273,0.2072601633,0,0.1547619048,0.8230277186,0.1911764706,0.2465682733,0.2123893805,0,0.3333333333,0,0,0.6744186047,0.5973487987,0.0221606648,190
605b1d2860f42e6ba7b365c2,65,10,0.4540229885,0.3333333333,0,0,0.2861445783,0.2899498583,0.1625590817,0,1,0.6763285024,0.1060606061,0.2016512609,0,0.2678571429,0.8869936034,0.1029411765,0.2566828362,0.2196998846,0,0.1666666667,0,0,0.7054263566,0.641397404,0.0249307479,189
605b1d2860f42e6ba7b365c3,65,11,0.4655172414,0.8333333333,0,0,0.2560240964,0.3464137781,0.2727886563,0,1,0.9017713366,0.0757575758,0.218433097,0,0.1428571429,0.9061833689,0.1323529412,0.2804210961,0.282416314,0,0.1666666667,0,0,0.6899224806,0.6035625518,0.027700831,188
605b1d2860f42e6ba7b365c4,65,12,0.5862068966,0.8333333333,0,0,0.2620481928,0.4333987356,0.1737002026,0,0,0.7342995169,0.0909090909,0.2021448443,0,0.1904761905,0.7526652452,0.1029411765,0.220714212,0.389380531,0,0.25,0,0,0.8837209302,0.7265948633,0.0304709141,187
605b1d2860f42e6ba7b365c5,65,13,0.4310344828,0.6666666667,0,0,0.3493975904,0.2940919991,0.1927751519,0,1,0.808373591,0.0909090909,0.225388136,0,0.0952380952,0.8208955224,0.1617647059,0.2628238208,0.3174297807,0,0.1666666667,0,0,0.8139534884,0.7180336924,0.0332409972,186
605b1d2860f42e6ba7b365c6,65,14,0.5287356322,0.3333333333,0,0,0.3162650602,0.3645083933,0.1596893991,0,1,0.8212560386,0.0151515152,0.2071704209,0,0.2083333333,0.8592750533,0.2205882353,0.2510062958,0.375913813,0,0.25,0,0,0.7674418605,0.5423916045,0.0360110803,185
605b1d2860f42e6ba7b365c7,65,15,0.2701149425,0.9166666667,0,0,0.4156626506,0.209941138,0.2665428764,0,1,0.7069243156,0.1060606061,0.2206317868,0,0.0833333333,0.933901919,0.1764705882,0.2561667871,0.2008464794,0,0.3333333333,0,0,0.8062015504,0.6835128418,0.0387811634,184
605b1d2860f42e6ba7b365c8,65,16,0.4195402299,0.5833333333,0,0,0.2439759036,0.2555046872,0.1826468602,0,1,0.8357487923,0.0909090909,0.1872475994,0,0.2083333333,0.7931769723,0.2058823529,0.2571988853,0.2570219315,0,0.3333333333,0,0,0.7364341085,0.5310687655,0.0415512465,183
605b1d2860f42e6ba7b365c9,65,17,0.6724137931,0.25,0,0,0.3313253012,0.373882712,0.1409520594,0,0,0.9162640902,0.0303030303,0.1965808131,0,0.1964285714,0.7654584222,0.2058823529,0.2501806172,0.2454790304,0,0.3333333333,0,0,0.6744186047,0.7452361226,0.0443213296,182
605b1d2860f42e6ba7b365ca,65,18,0.5229885057,0.75,0,0,0.2048192771,0.294528014,0.2798784605,0,1,0.7101449275,0.1515151515,0.2236381585,0,0.125,0.7867803838,0.1764705882,0.2554443183,0.1681415929,0,0.25,0,0,0.6899224806,0.6110190555,0.0470914127,181
605b1d2860f42e6ba7b365cb,65,19,0.6666666667,0.0833333333,0,0,0.3373493976,0.3086984957,0.2044226874,0,0,0.8164251208,0.1515151515,0.2075293906,0,0.2023809524,0.8166311301,0.1176470588,0.2570440706,0.1666025394,0,0.3333333333,0,0,0.7209302326,0.6956641812,0.0498614958,180
605b1d2860f42e6ba7b365cc,65,20,0.5344827586,0.25,0,0,0.2168674699,0.2295618051,0.2483119514,0,1,0.6376811594,0.0151515152,0.2021897155,0,0.1726190476,0.8592750533,0.1617647059,0.2303127258,0.2424009234,0,0.4166666667,0,0,0.5348837209,0.7011875173,0.0526315789,179
605b1d2860f42e6ba7b365cd,65,21,0.4712643678,0.1666666667,0,0,0.1987951807,0.3187268367,0.1628966914,0,1,0.7085346216,0.1818181818,0.2134075204,0,0.1964285714,0.7164179104,0.1617647059,0.2511611105,0.2316275491,0,0.3333333333,0,0,0.7984496124,0.7423363712,0.055401662,178
605b1d2860f42e6ba7b365ce,65,22,0.5977011494,0.25,0,0,0.1536144578,0.3106605625,0.2532072924,0,0,0.7858293076,0.1666666667,0.207394777,0,0.1547619048,0.8486140725,0.1029411765,0.2661265352,0.2727972297,0,0.25,0,0,0.8604651163,0.7031206849,0.0581717452,177
605b1d2860f42e6ba7b365cf,65,23,0.6436781609,0.3333333333,0,0,0.2740963855,0.1720078483,0.1556380824,0,1,0.8148148148,0.1515151515,0.2285291214,0,0.130952381,0.7611940299,0.2058823529,0.2622561668,0.2843401308,0,0.25,0,0,0.7829457364,0.6502347418,0.0609418283,176
605b1d2860f42e6ba7b365d0,65,24,0.4655172414,0.8333333333,0,0,0.2168674699,0.2088511009,0.2792032411,0,1,0.7552334944,0.1060606061,0.1578120793,0,0.3214285714,0.9061833689,0.2352941176,0.2552378986,0.179684494,0,0.3333333333,0,0,0.6666666667,0.7123722729,0.0637119114,175
605b1d2860f42e6ba7b365d1,65,25,0.5402298851,0.8333333333,0,0,0.3463855422,0.2742533246,0.2633355841,0,1,0.8647342995,0.0909090909,0.191869335,0,0.2261904762,0.8230277186,0.2205882353,0.2105480442,0.3232012312,0,0.1666666667,0,0,0.6279069767,0.8650925159,0.0664819945,174
605b1d2860f42e6ba7b365d2,65,26,0.4540229885,0.1666666667,0,0,0.2951807229,0.2175713974,0.2186022957,0,0,0.8228663446,0.1666666667,0.2444135332,0,0.1607142857,0.7547974414,0.25,0.3010114563,0.2662562524,0,0.4166666667,0,0,0.5426356589,0.6843413422,0.0692520776,173
605b1d2860f42e6ba7b365d3,65,27,0.5747126437,0.6666666667,0,0,0.4126506024,0.3398735557,0.326806212,0,1,0.7214170692,0.196969697,0.1995871848,0,0.1666666667,0.7739872068,0.25,0.2246877903,0.3659099654,0,0.3333333333,0,0,0.6046511628,0.7671913836,0.0720221607,172
605b1d2860f42e6ba7b365d4,65,28,0.4137931034,0.6666666667,0,0,0.0662650602,0.1890124264,0.1946320054,0,1,0.8341384863,0.1666666667,0.1927218882,0,0.0892857143,0.8208955224,0.1617647059,0.2746929508,0.3697575991,0,0.1666666667,0,0,0.7364341085,0.8417564209,0.0747922438,171
605b1d2860f42e6ba7b365d5,65,29,0.2586206897,0.8333333333,0,0,0.265060241,0.3520819708,0.282916948,0,1,0.6714975845,0.1212121212,0.1647222472,0,0.2023809524,0.8997867804,0.1764705882,0.2631334503,0.2562524048,0,0.25,0,0,0.5503875969,0.8131731566,0.0775623269,170
605b1d2860f42e6ba7b365d6,65,30,0.6666666667,0.4166666667,0,0,0.2921686747,0.4506213211,0.126772451,0,1,0.6731078905,0.1818181818,0.1997217984,0,0.130952381,0.9296375267,0.1323529412,0.2833109712,0.3043478261,0,0.25,0,0,0.6434108527,0.7238331952,0.08033241,169
605b1d2860f42e6ba7b365d7,65,31,0.4712643678,0.9166666667,0,0,0.1777108434,0.171353826,0.1281228899,0,1,0.8293075684,0.1666666667,0.2023243292,0,0.2202380952,0.9253731343,0.0735294118,0.256218392,0.3047325895,0,0.25,0,0,0.7596899225,0.7696768848,0.0831024931,168
605b1d2860f42e6ba7b365d8,65,32,0.4885057471,0.5833333333,0,0,0.1265060241,0.3640723785,0.2143821742,0,1,0.7809983897,0.1060606061,0.2044781477,0,0.1726190476,0.7718550107,0.25,0.2478583961,0.2227779915,0,0.25,0,0,0.6046511628,0.6851698426,0.0858725762,167
605b1d2860f42e6ba7b365d9,65,33,0.7988505747,0.1666666667,0,0,0.3313253012,0.2177894048,0.3141458474,0,1,0.7133655395,0.0454545455,0.2027730414,0,0.2321428571,0.8699360341,0.2205882353,0.2376406234,0.2562524048,0,0.3333333333,0,0,0.7596899225,0.685307926,0.0886426593,166
605b1d2860f42e6ba7b365da,65,34,0.6781609195,0.1666666667,0,0,0.1927710843,0.2906038805,0.3445307225,0,0,0.6618357488,0.1060606061,0.2160100512,0,0.2083333333,0.7825159915,0.25,0.2699969037,0.3316660254,0,0.25,0,0,0.7054263566,0.836647335,0.0914127424,165
605b1d2860f42e6ba7b365db,65,35,0.6264367816,0.25,0,0,0.3313253012,0.2156093307,0.2702565834,0,1,0.6972624799,0.1515151515,0.2042089204,0,0.0833333333,0.763326226,0.1323529412,0.2681391268,0.1719892266,0,0.25,0,0,0.5503875969,0.7935653134,0.0941828255,164
605b1d2860f42e6ba7b365dc,65,36,0.7183908046,0.5,0,0,0.1204819277,0.1789840855,0.184166104,0,1,0.7616747182,0.196969697,0.1946064794,0,0.25,0.8038379531,0.1176470588,0.278718134,0.2173913043,0,0.1666666667,0,0,0.6899224806,0.7071251036,0.0969529086,163
605b1d2860f42e6ba7b365dd,65,37,0.5287356322,0.5,0,0,0.3012048193,0.3089165032,0.1958136394,0,1,0.500805153,0.196969697,0.2052858297,0,0.1666666667,0.7334754797,0.2941176471,0.2403240789,0.2389380531,0,0.25,0,0,0.6124031008,0.8555647611,0.0997229917,162
605b1d2860f42e6ba7b365de,65,38,0.6666666667,0.3333333333,0,0,0.3734939759,0.3178548071,0.0509790682,0,1,0.7487922705,0.196969697,0.2211702414,0,0.1904761905,0.7974413646,0.1764705882,0.2534833316,0.1923816853,0,0.3333333333,0,0,0.5736434109,0.6103286385,0.1024930748,161
605b1d2860f42e6ba7b365df,65,39,0.4827586207,0.6666666667,0,0,0.3072289157,0.4174841945,0.2309250506,0,1,0.732689211,0.1212121212,0.1883693799,0,0.2261904762,0.9040511727,0.1470588235,0.279905047,0.3228164679,0,0.25,0,0,0.7209302326,0.6589339961,0.1052631579,160
605b1d2860f42e6ba7b365e0,65,40,0.4827586207,0.8333333333,0,0,0.2289156627,0.1220841509,0.3308575287,0,1,0.8180354267,0.0606060606,0.2142152024,0,0.1904761905,0.9296375267,0.2352941176,0.2517287646,0.213928434,0,0.1666666667,0,0,0.6434108527,0.7950842309,0.108033241,159
605b1d2860f42e6ba7b365e1,65,41,0.2471264368,0.75,0,0,0.328313253,0.277087421,0.1100607698,0,1,0.6457326892,0.1212121212,0.2169074755,0,0.244047619,0.7441364606,0.2205882353,0.26333987,0.2697191227,0,0.3333333333,0,0,0.6744186047,0.7798950566,0.1108033241,158
605b1d2860f42e6ba7b365e2,65,42,0.3333333333,0.4166666667,0,0,0.3162650602,0.3219969479,0.2322754895,0,0,0.7487922705,0.196969697,0.1849591672,0,0.2321428571,0.8081023454,0.1911764706,0.2631850552,0.2851096576,0,0.3333333333,0,0,0.7286821705,0.758077879,0.1135734072,157
605b1d2860f42e6ba7b365e3,65,43,0.683908046,0.1666666667,0,0,0.2831325301,0.3424896446,0.2928764348,0,0,0.7165861514,0.1363636364,0.1541775105,0,0.0833333333,0.7931769723,0.1176470588,0.2399112396,0.4078491728,0,0.1666666667,0,0,0.5503875969,0.6568627451,0.1163434903,156
605b1d2860f42e6ba7b365e4,65,44,0.2356321839,0.25,0,0,0.2590361446,0.29823414,0.2952397029,0,1,0.8582930757,0.1515151515,0.1969397828,0,0.2142857143,0.8102345416,0.1176470588,0.2650428321,0.13813005,0,0.3333333333,0,0,0.6201550388,0.7723004695,0.1191135734,155
605b1d2860f42e6ba7b365e5,65,45,0.4195402299,0.5,0,0,0.1957831325,0.3586221932,0.3246117488,0,1,0.7648953301,0.1212121212,0.1835681594,0,0.244047619,0.855010661,0.1470588235,0.2547734544,0.1554444017,0,0.1666666667,0,0,0.6511627907,0.6663904999,0.1218836565,154
605b1d2860f42e6ba7b365e6,65,46,0.3793103448,0.9166666667,0,0,0.4186746988,0.2688031393,0.2518568535,0,1,0.7069243156,0.2272727273,0.1997217984,0,0.1726190476,0.8017057569,0.1176470588,0.2580245639,0.337437476,0,0.3333333333,0,0,0.6899224806,0.6335266501,0.1246537396,153
605b1d2860f42e6ba7b365e7,65,47,0.4252873563,0.75,0,0,0.1746987952,0.3265751036,0.2734638758,0,0,0.7713365539,0.1818181818,0.2293816746,0,0.1726190476,0.8251599147,0.1176470588,0.2404788936,0.3670642555,0,0.3333333333,0,0,0.511627907,0.708644021,0.1274238227,152
605b1d2860f42e6ba7b365e8,65,48,0.5057471264,0.4166666667,0,0,0.2620481928,0.1356006104,0.2805536799,0,1,0.8357487923,0.196969697,0.1440814861,0,0.1964285714,0.7953091684,0.1470588235,0.2578697492,0.1450557907,0,0.4166666667,0,0,0.6899224806,0.7310135322,0.1301939058,151
605b1d2860f42e6ba7b365e9,65,49,0.4885057471,0.1666666667,0,0,0.2740963855,0.2500545019,0.2668804862,0,1,0.8003220612,0.1212121212,0.2041640492,0,0.2619047619,0.6545842217,0.1911764706,0.2342863041,0.4378607157,0,0.1666666667,0,0,0.7906976744,0.6953880144,0.1329639889,150
605b1d2860f42e6ba7b365ea,65,50,0.2126436782,0.9166666667,0,0,0.1084337349,0.2674950948,0.2562457799,0,1,0.6763285024,0.1363636364,0.1956833887,0,0.2261904762,0.7121535181,0.2352941176,0.26333987,0.3270488649,0,0.3333333333,0,0,0.6666666667,0.7997790666,0.135734072,149
605b1d2860f42e6ba7b365eb,65,51,0.5,0.75,0,0,0.3192771084,0.2217135383,0.1338622552,0,1,0.7487922705,0.1666666667,0.2156510814,0,0.2797619048,0.8976545842,0.1470588235,0.2762927031,0.2785686803,0,0.4166666667,0,0,0.5968992248,0.7908036454,0.1385041551,148
605b1d2860f42e6ba7b365ec,65,52,0.9310344828,0.9166666667,0,0,0.2259036145,0.2415522128,0.384199865,0,1,0.6183574879,0.196969697,0.1813694696,0,0.2261904762,0.7974413646,0.2058823529,0.2762927031,0.2370142362,0,0.4166666667,0,0,0.6356589147,0.7174813587,0.1412742382,147
605b1d2860f42e6ba7b365ed,65,53,0.4137931034,0.4166666667,0,0,0.3192771084,0.1696097667,0.298784605,0,1,0.768115942,0.0606060606,0.2342726375,0,0.1785714286,0.8997867804,0.1911764706,0.2152956962,0.3528280108,0,0.4166666667,0,0,0.5271317829,0.8877381939,0.1440443213,146
605b1d2860f42e6ba7b365ee,65,54,0.5287356322,0.6666666667,0,0,0.421686747,0.2548506649,0.2309250506,0,1,0.7842190016,0.2424242424,0.2163241497,0,0.1964285714,0.7803837953,0.1176470588,0.2381050676,0.1519815314,0,0.4166666667,0,0,0.5581395349,0.7184479426,0.1468144044,145
605b1d2860f42e6ba7b365ef,65,55,0.6436781609,0.5833333333,0,0,0.4126506024,0.3224329627,0.3141458474,0,0,0.731078905,0.1666666667,0.1785425828,0,0.1488095238,0.7697228145,0.1764705882,0.2563216018,0.3428241631,0,0.3333333333,0,0,0.7441860465,0.8494890914,0.1495844875,144
605b1d2860f42e6ba7b365f0,65,56,0.6264367816,0.1666666667,0,0,0.4096385542,0.1364726401,0.0729237002,0,1,0.7101449275,0.2121212121,0.203311496,0,0.2380952381,0.7739872068,0.25,0.2408917329,0.4186225471,0,0.25,0,0,0.7441860465,0.7481358741,0.1523545706,143
605b1d2860f42e6ba7b365f1,65,57,0.5632183908,0.25,0,0,0.2740963855,0.2576847613,0.2126941256,0,0,0.6666666667,0.0454545455,0.1684016872,0,0.2023809524,0.8017057569,0.1470588235,0.240220869,0.2597152751,0,0.4166666667,0,0,0.6821705426,0.7521402927,0.1551246537,142
605b1d2860f42e6ba7b365f2,65,58,0.3965517241,0.9166666667,0,0,0.3192771084,0.3250490517,0.2547265361,0,0,0.6441223833,0.2121212121,0.2111190882,0,0.2380952381,0.8699360341,0.1617647059,0.2746413459,0.3762985764,0,0.3333333333,0,0,0.5581395349,0.7689864678,0.1578947368,141
605b1d2860f42e6ba7b365f3,65,59,0.275862069,0.9166666667,0,0,0.3192771084,0.2389361238,0.2250168805,0,1,0.7616747182,0.0757575758,0.2099973077,0,0.25,0.8017057569,0.1911764706,0.2434203736,0.31050404,0,0.25,0,0,0.6666666667,0.5432201049,0.1606648199,140
605b1d2860f42e6ba7b365f4,65,60,0.2586206897,0.6666666667,0,0,0.1475903614,0.1643775888,0.1942943957,0,1,0.7133655395,0.1818181818,0.2012474199,0,0.2619047619,0.8784648188,0.0588235294,0.2454845701,0.3151212005,0,0.25,0,0,0.7364341085,0.7691245512,0.163434903,139
605b1d2860f42e6ba7b365f5,65,61,0.6896551724,0.9166666667,0,0,0.2018072289,0.2053629823,0.3460499662,0,1,0.655394525,0.1515151515,0.1878757965,0,0.1607142857,0.8571428571,0.1470588235,0.2412013624,0.3362831858,0,0.4166666667,0,0,0.5968992248,0.6710853355,0.1662049861,138
605b1d2860f42e6ba7b365f6,65,62,0.6149425287,0.9166666667,0,0,0.3765060241,0.5029431001,0.1325118163,0,1,0.7230273752,0.1818181818,0.184510455,0,0.2083333333,0.8081023454,0.2205882353,0.2493549386,0.407079646,0,0.25,0,0,0.7751937984,0.6963545982,0.1689750693,137
605b1d2860f42e6ba7b365f7,65,63,0.5287356322,0.4166666667,0,0,0.1626506024,0.2962720733,0.2400405132,0,0,0.8099838969,0.2727272727,0.2230099614,0,0.1904761905,0.6268656716,0.1617647059,0.2348539581,0.2812620239,0,0.25,0,0,0.6976744186,0.7642916321,0.1717451524,136
605b1d2860f42e6ba7b365f8,65,64,0.724137931,0.1666666667,0,0,0.234939759,0.2836276433,0.2527008778,0,1,0.6602254428,0.1212121212,0.2071704209,0,0.2797619048,0.6950959488,0.3235294118,0.2447104964,0.3351288957,0,0.4166666667,0,0,0.8294573643,0.6713615023,0.1745152355,135
605b1d2860f42e6ba7b365f9,65,65,0.5632183908,0.25,0,0,0.3012048193,0.1635055592,0.319547603,0,1,0.7826086957,0.1363636364,0.1944269945,0,0.1845238095,0.776119403,0.1764705882,0.2578697492,0.2854944209,0,0.4166666667,0,0,0.8992248062,0.6572769953,0.1772853186,134
605b1d2860f42e6ba7b365fa,65,66,0.4770114943,0.9166666667,0,0,0.2560240964,0.4743841291,0.3138082377,0,1,0.7520128824,0.1666666667,0.2090550121,0,0.2678571429,0.8017057569,0.2941176471,0.2204561874,0.1677568295,0,0.25,0,0,0.8449612403,0.7997790666,0.1800554017,133
605b1d2860f42e6ba7b365fb,65,67,0.4252873563,0.8333333333,0,0,0.343373494,0.3533900153,0.2493247806,0,1,0.8212560386,0.1515151515,0.2099075653,0,0.1547619048,0.7995735608,0.0588235294,0.2447104964,0.2566371681,0,0.3333333333,0,0,0.6356589147,0.6703949185,0.1828254848,132
605b1d2860f42e6ba7b365fc,65,68,0.6781609195,0.6666666667,0,0,0.2469879518,0.2378460868,0.3391289669,0,1,0.7471819646,0.1363636364,0.2017410033,0,0.125,0.7441364606,0.2352941176,0.229022603,0.4301654482,0,0.3333333333,0,0,0.5891472868,0.8471416736,0.1855955679,131
605b1d2860f42e6ba7b365fd,65,69,0.4022988506,0.3333333333,0,0,0.0692771084,0.3195988664,0.3136394328,0,1,0.7262479871,0.0757575758,0.2058691555,0,0.3214285714,0.7206823028,0.1911764706,0.2834657859,0.2458637938,0,0.1666666667,0,0,0.7131782946,0.5854736261,0.188365651,130
605b1d2860f42e6ba7b365fe,65,70,0.5459770115,0.5833333333,0,0,0.1987951807,0.3488118596,0.3840310601,0,1,0.7342995169,0.1818181818,0.1733375213,0,0.2380952381,0.7206823028,0.25,0.2690680153,0.4640246249,0,0.25,0,0,0.6511627907,0.7561447114,0.1911357341,129
605b1d2860f42e6ba7b365ff,65,71,0.5689655172,0.5,0,0,0.1626506024,0.3719206453,0.2687373396,0,0,0.731078905,0.196969697,0.185946334,0,0.1488095238,0.8443496802,0.2205882353,0.2741252967,0.3813005002,0,0.3333333333,0,0,0.8139534884,0.5976249655,0.1939058172,128
